id,rank,symbol,name,supply,maxSupply,marketCapUsd,volumeUsd24Hr,priceUsd,changePercent24Hr,vwap24Hr,explorer
cardstack,581,CARD,Cardstack,0.0000000000000000,6000000000.0000000000000000,0.0000000000000000,36312.8471714757605000,0.0010009881514865,2.6188986328773972,0.0009286386598006,https://etherscan.io/token/0x954b890704693af242613edef1b603825afcd708
chain-games,582,CHAIN,Chain Games,0.0000000000000000,500000000.0000000000000000,0.0000000000000000,36215.9803692365066483,0.0225099925558592,-6.8921380179741684,0.0221510084224116,https://etherscan.io/token/0xC4C2614E694cF534D407Ee49F8E44D125E4681c4
mixin,583,XIN,Mixin,0.0000000000000000,1000000.0000000000000000,0.0000000000000000,35543.9503566876859158,182.2180036431741920,-5.6494122253310656,187.3934687163035034,https://mixin.one/snapshots
hex,584,HEX,HEX,0.0000000000000000,,0.0000000000000000,31328.3656163501617525,0.0053026799338781,-21.7754388296092142,0.0057812795053353,https://etherscan.io/token/0x2b591e99afe9f32eaa6214f7b7629768c40eeb39
meter-governance,585,MTRG,Meter Governance,0.0000000000000000,,0.0000000000000000,26140.9146891004556780,0.6638486276834648,-5.5010939083124207,0.6924467848343225,https://bscscan.com/token/0xbd2949f67dcdc549c6ebe98696449fa79d988a9f
gxchain,586,GXC,GXChain,0.0000000000000000,100000000.0000000000000000,0.0000000000000000,24901.8664189347629539,0.4569761327107746,-12.0871493440892041,0.4833868570961242,https://block.gxb.io/
pchain,587,PI,Plian,0.0000000000000000,2100000000.0000000000000000,0.0000000000000000,24796.5233921857517787,0.0024461269946164,5.2263780728713255,0.0024356991722210,https://etherscan.io/token/0xb9bb08ab7e9fa0a1356bd4a39ec0ca267e03b0b3
tokemak,588,TOKE,Tokemak,0.0000000000000000,100000000.0000000000000000,0.0000000000000000,23253.3304731966536188,0.7253528273134756,12.3790901877258528,0.7110593395254528,https://etherscan.io/token/0x2e9d63788249371f1DFC918a52f8d799F4a38C94
global-social-chain,589,GSC,Global Social Chain,0.0000000000000000,,0.0000000000000000,21579.5112201592520556,0.0007564786305048,-0.1204085523851304,0.0007411662791004,https://etherscan.io/token/0x228ba514309ffdf03a81a205a6d040e429d6e80c
botxcoin,590,BOTX,botXcoin,0.0000000000000000,,0.0000000000000000,18766.2188360450503690,0.0017020769186358,22.5794985948000672,0.0015461020622390,https://etherscan.io/token/0xEF19F4E48830093Ce5bC8b3Ff7f903A0AE3E9Fa1
anoncoin,591,ANC,Anoncoin,0.0000000000000000,,0.0000000000000000,17666.4441630779289014,0.0136985114258484,-10.6877458989069044,,http://abe.darkgamex.ch:2751/chain/Anoncoin
yooshi,592,YOOSHI,YooShi,0.0000000000000000,1000000000000000.0000000000000000,0.0000000000000000,15484.0203019404187208,0.0000000104934142,-12.9788936150901665,0.0000000107929498,https://bscscan.com/token/0x02ff5065692783374947393723dba9599e59f591
btc-standard-hashrate-token,593,BTCST,Bitcoin Standard Hashrate Token,0.0000000000000000,15000000.0000000000000000,0.0000000000000000,11684.4553510031506028,0.1643100449515182,-11.3419931350442256,0.1724098143237446,https://bscscan.com/token/0x78650b139471520656b9e7aa7a5e9276814a38e9
epik-protocol,594,AIEPK,EpiK Protocol,0.0000000000000000,1000000000.0000000000000000,0.0000000000000000,11662.7794214834420206,0.0058364610117148,-11.9111718955556919,0.0061215454251838,https://etherscan.io/token/0xdaf88906ac1de12ba2b1d2f7bfc94e9638ac40c4
daex,595,DAX,DAEX,0.0000000000000000,,0.0000000000000000,10789.6187014350908245,0.0028998347502684,-8.1107758681943200,0.0030614528602961,https://etherscan.io/token/0x0b4bdc478791897274652dc15ef5c135cae61e60
bsc-station,596,BSCS,BSCStation,0.0000000000000000,500000000.0000000000000000,0.0000000000000000,10177.8656693680841836,0.0052266815030282,-7.2454248396473982,0.0054394914823270,https://bscscan.com/token/0xbcb24afb019be7e93ea9c43b7e22bb55d5b7f45d
frax,597,FRAX,Frax,649433438.1659340000000000,,626556142.8899698590288745,240.4022498845089996,0.9647734564752749,-1.0522858305118534,0.9716422277892238,https://etherscan.io/token/0x853d955acef822db058eb8505911ed77f175b99e
ultiledger,598,ULT,Ultiledger,2836429508.7869000000000000,,324493433.5641401698882593,564.0052596733519935,0.1144020792897904,-7.2647927430271110,,https://etherscan.io/token/0xe884cc2795b9c45beeac0607da9539fd571ccf85
tribe,599,TRIBE,Tribe,543702369.5442628000000000,,280528443.2051638404408719,1645.3022101252124026,0.5159595744272842,0.5454659037853233,0.5096278526753226,https://etherscan.io/token/0xc7283b66Eb1EB5FB86327f08e1B5816b0720212B
sologenic,600,SOLO,Sologenic,399947699.0000000000000000,400000000.0000000000000000,166230790.1817964608477428,52.4778224051232445,0.4156313202886972,-20.2190993948304774,0.4877524265011084,https://bithomp.com/explorer/rsoLo2S1kiGeCcn6hCUXVrCpGMWLrRrLZz
ark,601,ARK,Ark,185296002.0000000000000000,,117702247.7681393767543326,27.6846360406262241,0.6352120202147663,-2.2384370097934627,0.6350377047173170,https://explorer.ark.io/
mvl,602,MVL,MVL,25852958863.1026540000000000,30000000000.0000000000000000,101732177.1687984876127146,3.4510215967724225,0.0039350303269925,0.0576652735522619,,http://mvlchain.io/
aragon,603,ANT,Aragon,43192285.4322019500000000,,64788428.1483029250000000,29.1083430000000000,1.5000000000000000,0.0000000000000000,,https://etherscan.io/token/Aragon
wrapped-nxm,604,WNXM,Wrapped NXM,755320.2185077700000000,,57518235.3153190796550303,112.8990969893279928,76.1507952599939412,-8.8668597425156223,77.3861829465012654,https://etherscan.io/token/0x0d438f3b5175bebc262bf23753c1e53d03432bde
bytecoin-bcn,605,BCN,Bytecoin,184066828814.0580000000000000,184470000000.0000000000000000,55567182.9270561000758211,1226.7725827995587040,0.0003018859143990,-10.5886601067707572,0.0003238849323672,https://explorer.bytecoin.org/
radix,606,EXRD,e-Radix,1225232865.0000000000000000,24000000000.0000000000000000,44630928.6828129168699375,8906.0280473428324722,0.0364264867175375,-1.2836794244556759,0.0357282781948639,https://etherscan.io/token/0x6468e79A80C0eaB0F9A2B574c8d5bC374Af59414
ceek-vr,607,CEEK,CEEK VR,805717779.2454710000000000,1000000000.0000000000000000,37217194.3652360648962608,884.4602855382978670,0.0461913530071147,-15.4216986781404807,0.0492904642187502,https://etherscan.io/token/0xb056c38f6b7dc4064367403e26424cd2c60655e1
xsgd,608,XSGD,XSGD,51124078.6961330000000000,,35791967.4951627133000000,58.9713440744000000,0.7001000000000000,-29.9829982998299830,0.7001000000000000,https://etherscan.io/token/0x70e8de73ce538da2beed35d14187f6959a8eca96
hunt,609,HUNT,Hunt Town,126167678.0000000000000000,198912688.0000000000000000,31169196.1841777517397306,11.8581988711921296,0.2470458098165027,0.0576652735515414,,https://etherscan.io/token/0x9aab071b4129b083b01cb5a0cb513ce7eca26fa5
axel,610,AXEL,AXEL,283102718.0006794000000000,1000000000.0000000000000000,25195590.5085856507257717,8896.7447936857622589,0.0889980523200953,-7.5662357962519318,0.0917329565513045,https://explorer.axel.network/
electric-vehicle-zone,611,EVZ,Electric Vehicle Zone,2245372136.5325500000000000,8420257833.0000000000000000,18086441.2930626080943169,31.7448905984088404,0.0080549860750445,0.7067617088866334,0.0059596414664154,https://etherscan.io/token/0x7a939bb714fd2a48ebeb1e495aa9aaa74ba9fa68
counterparty,612,XCP,Counterparty,2591895.3704812400000000,,17946877.3215568966558882,3178.2211521389956485,6.9242290896274415,7.4772114246452668,,https://xchain.io/
hegic,613,HEGIC,Hegic,703727349.1958504000000000,3012009888.0000000000000000,15376394.5537841836305205,3360.1917548831909620,0.0218499317546132,0.0484957661031905,0.0205673845376582,https://etherscan.io/token/0x584bC13c7D411c00c01A62e8019472dE68768430
susd,614,SUSD,sUSD,14499583.2934850800000000,142399574.0000000000000000,14230683.2694256286548437,59.7509583487068202,0.9814546377908479,0.5809901560201337,0.9776399836669260,https://etherscan.io/token/0x57Ab1ec28D129707052df4dF418D58a2D46d5f51
target-coin,615,TGT,Target Coin,952429892.0000000000000000,,12834875.5886120180973652,6653.6463203339802055,0.0134759268859781,0.4802306815459268,,https://etherscan.io/token/0xac3da587eac229c9896d919abc235ca4fd7f72c1
hoge-finance,616,HOGE,Hoge Finance,393401634711.0000000000000000,394686538323.8575400000000000,10989954.5637156319612887,1551.7751083066786543,0.0000279357114817,,0.0000303230186406,https://etherscan.io/token/0xfad45e47083e4607302aa43c65fb3106f1cd7607
life,617,LIFE,LIFE,86454878952.4709800000000000,100000000000.0000000000000000,10348017.7436176677134174,4319.9579639377061244,0.0001196926983069,-14.6749731675142655,0.0001296502737468,https://etherscan.io/token/0xff18dbc487b4c2e3222d115952babfda8ba52f5f
bitrue-coin,618,BTR,Bitrue Coin,131421228.0000000000000000,,10067908.4163252803656368,106.3311346038056005,0.0766079313786756,0.0576652735515363,,https://etherscan.io/token/0xd433138d12beB9929FF6fd583DC83663eea6Aaa5
witchain,619,WIT,WITChain,1980000000.0000000000000000,,8788442.0507134020000000,3223.9863479304879793,0.0044386070963199,-5.6881847850323016,0.0046633565012607,https://etherscan.io/token/0xe13ef257cf4d5df928ca11d230427c037666d466
cumrocket,620,CUMMIES,CumRocket,1320428309.0000000000000000,,8424538.6532023334328975,4869.4244131546907850,0.0063801560416275,-11.8529734379830886,0.0066589224800577,https://bscscan.com/token/0x27Ae27110350B98d564b9A3eeD31bAeBc82d878d
whale,621,WHALE,WHALE,10000000.0000000000000000,10000000.0000000000000000,7883074.0422731430000000,4448.8576116174083635,0.7883074042273143,-10.1763199794718385,0.8068801490405350,https://etherscan.io/token/0x9355372396e3F6daF13359B7b607a3374cc638e0
project-with,622,WIKEN,Project WITH,1043883098.0000000000000000,1057786429.0000000000000000,6374792.1994878196735020,886.5275578171365096,0.0061068066066990,,0.0065058353342705,https://etherscan.io/token/0xb7e77aebbe0687d2eff24cc90c41a3b6ea74bdab
energi,623,NRG,Energi,83767348.6303107700000000,,6072786.7124005807629408,6157.8319150910046917,0.0724958687567100,-3.0704386795298734,0.0756172472820101,https://explore.energi.network/
bscpad,624,BSCPAD,BSCPAD,79211621.0000000000000000,,5884232.2418258395568161,8034.8858112277884138,0.0742849618217741,-9.4278957726645987,0.0786485004588040,https://bscscan.com/address/0x5a3010d4d8d3b5fb49f8b6e57fb9e48063f16700
contracoin,625,CTCN,CONTRACOIN,51024530.5000000000000000,100000000.0000000000000000,4843316.9221698291026824,253.9727677797229460,0.0949213422389027,101.3044708814236600,0.0910530097771388,https://etherscan.io/token/0xfd6c31bb6f05fc8db64f4b740ab758605c271fd8
darwinia-network,626,RING,Darwinia Network,1749769616.0000000000000000,,4287710.2789105459591248,4071.1994097077920811,0.0024504427552653,-12.2130569792991134,0.0025940762854851,https://etherscan.io/token/0x9469d013805bffb7d3debe5e7839237e535ec483
polkafoundry,627,PKF,Red Kite,114692137.6777361800000000,200000000.0000000000000000,3810356.0784169049194916,1247.7382910114493733,0.0332224697836159,-5.1453333206731073,0.0332308809877877,https://etherscan.io/token/0x8b39b70e39aa811b69365398e0aace9bee238aeb
switcheo,628,SWTH,Carbon Protocol,1585510090.0877068000000000,2160000000.0000000000000000,3571963.9054853250480800,2758.8497622544258584,0.0022528799582018,-14.6589284058025213,0.0025821932139841,https://neotracker.io/asset/ab38352559b8b203bde5fddfa0b07d8b2525e132
taboo-token,629,TABOO,TABOO TOKEN,9782678080.0000000000000000,9782678080.0000000000000000,3319593.1872128729717440,5978.6574969047778830,0.0003393337857043,-8.2285716882129444,0.0003631094259415,https://bscscan.com/token/0x9abdba20edfba06b782126b4d8d72a5853918fd0
prizm,630,PZM,PRIZM,4134401726.3900000000000000,6000000000.0000000000000000,2773180.7987744029216744,1767.3425914372955596,0.0006707574595553,1.5585302526474088,0.0006120384132377,http://blockchain.prizm.space/
saffron-finance,631,SFI,saffron.finance,91423.4898260700000000,100000.0000000000000000,2725502.9209289846541867,9447.7287055011709093,29.8118451408293304,-19.1035145869485306,33.2863709561498566,https://etherscan.io/token/0xb753428af26e81097e7fd17f40c88aaa3e04902c
frontier,632,FRONT,Frontier,8151946.5790583600000000,,2651957.5606614126937092,1.1838569678308311,0.3253158659643404,-10.7393315558020247,0.3254280481514738,https://etherscan.io/token/0xf8C3527CC04340b208C854E985240c02F7B7793f
shyft-network,633,SHFT,Shyft Network,2239128571.0486400000000000,2520000000.0000000000000000,2528969.9246183974077676,4613.1132101677519953,0.0011294438190452,-7.5976149448374325,0.0011889476804197,https://etherscan.io/token/0xb17C88bDA07D28B3838E0c1dE6a30eAfBCF52D85
particl,634,PART,Particl,14513582.3161394000000000,,2383274.1468292359211639,3.4973575376183523,0.1642099169533759,-28.6545343266849805,0.1779853097879783,https://explorer.particl.io/
pickle-finance,635,PICKLE,Pickle Finance,1908030.3680172100000000,,2330394.4914379728707203,390.1272332623603214,1.2213613213398044,-15.5185574162952975,1.3689091945919770,
vesper,636,VSP,Vesper,9263707.5137664200000000,10000000.0000000000000000,2220570.2340177926834589,1120.9679319358659266,0.2397064275526719,-7.9407952863634169,0.2461475526123650,https://etherscan.io/token/0x1b40183efb4dd766f11bda7a7c3ad8982e998421
tokes,637,TKS,Tokes,199999574.0000000000000000,,2033595.3107029219645592,146.7162047699528184,0.0101679982113508,-46.2388576268301586,0.0102161912188607,http://wavesexplorer.com/tx/BDMRyZsmDZpgKhdM7fUTknKcUbVVkDpMcqEj31PUzjMy
civilization,638,CIV,Civilization,300000000.0000000000000000,,1943484.4439421000000000,10.3319403399783284,0.0064782814798070,0.0576652735518968,,https://etherscan.io/token/0x37fe0f067fa808ffbdd12891c0858532cfe7361d
bitswift,639,BITS,Bitswift,3884634.7450000000000000,,1867923.6738823943572791,121.8909072038778358,0.4808492423352390,-2.9719619083063483,,https://bitswift.network/
tenx,640,PAY,TenX,205218255.9485777600000000,,1752752.3457279040573936,1867.7604565489351579,0.0085409182415384,-3.3308545947002173,0.0087289082052812,https://etherscan.io/token/TenXPay
dxchain-token,641,DX,DxChain Token,49999999999.6861950000000000,,1597141.5932549761796465,2907.1054458358490101,0.0000319428318653,-9.7665959947144349,0.0000326888353141,https://etherscan.io/token/0x973e52691176d36453868D9d86572788d27041A9
abyss,642,ABYSS,Abyss,228674838.8491244000000000,508628133.0000000000000000,1513641.7530805502877978,1203.3778352908820580,0.0066191880169170,-14.7369341300848674,0.0069728018088230,https://etherscan.io/token/0x0e8d6b471e332f140e7d9dbb99e5e3822f728da6
urus,643,URUS,Aurox,521929.0000000000000000,1000000.0000000000000000,1421986.5986930778562062,1007.8406882709015222,2.7244828294520478,-8.3001322972941147,2.8361788083225223,https://etherscan.io/token/0x6c5fbc90e4d78f70cc5025db005b39b03914fc0c
vexanium,644,VEX,Vexanium,733642279.0000000000000000,1008772305.0000000000000000,1294964.3151627942490248,2630.9639754485316318,0.0017651168045112,-0.1026963630900888,0.0017592581336432,https://browser.achain.com/contract.html#/contractInfo/CON9XnhX5FtQqGFAa3KgrgkPCCEDPmuzgtSx?cl=1
tap,645,XTP,Tap,1231911016.1800000000000000,,1233487.8393954994524241,491.5344701132690199,0.0010012799814230,0.0576652735568410,,https://etherscan.io/token/0x6368e1E18c4C419DDFC608A0BEd1ccb87b9250fc
chain-guardians,646,CGG,ChainGuardians,61478209.0000000000000000,120000000.0000000000000000,1230522.4303091582706558,3957.2292310541491490,0.0200155868286462,-15.3911705237608413,0.0211400666808434,https://etherscan.io/address/0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43
leverj-gluon,647,L2,Leverj Gluon,219169104.6098978000000000,,1193009.7027764261982871,29.2136784037107180,0.0054433297288862,-7.3808261609132540,,https://etherscan.io/token/0xBbff34E47E559ef680067a6B1c980639EEb64D24
meta,648,MTA,mStable Governance Token: Meta (MTA),60717956.3877356200000000,,1167847.3330074727469130,114.3935942936476169,0.0192339696934096,-2.9719619083065703,,https://etherscan.io/token/0xa3BeD4E1c75D00fa6f4E5E6922DB7261B5E9AcD2
quantstamp,649,QSP,Quantstamp,713801946.7046682000000000,,1030548.4235479911831334,2284.1123846231756286,0.0014437456052139,-6.4982841490991286,0.0015667766233864,https://etherscan.io/token/0x99ea4db9ee77acd40b119bd1dc4e33e1c070b80d
doggy,650,DOGGY,DOGGY,2250595564.2397900000000000,5000000000.0000000000000000,976431.2741833780014972,5878.2328487407506124,0.0004338546159506,-10.4790700742747886,0.0004688179927862,https://bscscan.com/token/0x74926b3d118a63f6958922d3dc05eb9c6e6e00c6
ubix-network,651,UBX,UBIX.Network,45558153243.0000000000000000,1000000000000.0000000000000000,922821.1240284715504806,4234.6473226440098328,0.0000202558940242,-6.3752743533005885,0.0000206599930663,https://explorer.ubikiri.com/
salt,652,SALT,SALT,119999995.1903529800000000,,875919.6926416500972792,3004.8839402562759957,0.0072993310645738,-26.5888516365910547,0.0083855112936847,https://etherscan.io/token/0x4156D3342D5c385a87D264F90653733592000581
tranche-finance,653,SLICE,Tranche Finance,20000000.0000000000000000,20000000.0000000000000000,774590.1936288520000000,121.8314186049139868,0.0387295096814426,-6.9656131543034351,0.0396042059461892,https://etherscan.io/token/0x0aee8703d34dd9ae107386d3eff22ae75dd616d1
razor-network,654,RAZOR,Razor Network,328245504.0000000000000000,1000000000.0000000000000000,760203.6534167456213760,888.9184810423020182,0.0023159605970315,-17.2861401795129656,0.0026529712001972,https://etherscan.io/token/0x50de6856358cc35f3a9a57eaaa34bd4cb707d2cd
peakdefi,655,PEAK,PEAKDEFI,1657740019.2436862000000000,2206221151.9497270000000000,720380.0627218869322075,46.1291017843902965,0.0004345555119376,0.7541223404189216,0.0004314668679835,https://etherscan.io/token/0x630d98424efe0ea27fb1b3ab7741907dffeaad78
x-world-games,656,XWG,X World Games,3418397436.0000000000000000,10000000000.0000000000000000,720151.4226235358136504,4846.1975788432605996,0.0002106693080914,-3.6956414750073491,0.0002121496335357,https://bscscan.com/token/0x6b23c89196deb721e6fd9726e6c76e4810a464bc
